;Area;Item;Element;Unit;Y2017
46170;Eastern Europe;Oilseeds nes;Production;tonnes;197327.0
46173;Eastern Europe;Onions, dry;Production;tonnes;4221184.0
46176;Eastern Europe;Onions, shallots, green;Production;tonnes;35814.0
46179;Eastern Europe;Oranges;Production;tonnes;84.0
46182;Eastern Europe;Peaches and nectarines;Production;tonnes;169286.0
46185;Eastern Europe;Pears;Production;tonnes;390126.0
46188;Eastern Europe;Peas, dry;Production;tonnes;5139835.0
46191;Eastern Europe;Peas, green;Production;tonnes;369450.0
46194;Eastern Europe;Pepper (piper spp.);Production;tonnes;54822.0
46197;Eastern Europe;Peppermint;Production;tonnes;124.0
46200;Eastern Europe;Plums and sloes;Production;tonnes;1052674.0
46203;Eastern Europe;Poppy seed;Production;tonnes;27792.0
46206;Eastern Europe;Potatoes;Production;tonnes;64285628.0
46209;Eastern Europe;Pulses nes;Production;tonnes;367522.0
46212;Eastern Europe;Pumpkins, squash and gourds;Production;tonnes;2566202.0
46215;Eastern Europe;Quinces;Production;tonnes;22581.0
46218;Eastern Europe;Rapeseed;Production;tonnes;11755582.0
46221;Eastern Europe;Raspberries;Production;tonnes;282939.0
46224;Eastern Europe;Rice, paddy;Production;tonnes;1164697.0
46230;Eastern Europe;Rye;Production;tonnes;6675399.0
46233;Eastern Europe;Safflower seed;Production;tonnes;101000.0
46236;Eastern Europe;Seed cotton;Production;tonnes;4383.0
46242;Eastern Europe;Sorghum;Production;tonnes;399252.0
46245;Eastern Europe;Soybeans;Production;tonnes;8320133.0
46248;Eastern Europe;Spices nes;Production;tonnes;6600.0
46251;Eastern Europe;Spinach;Production;tonnes;15281.0
46254;Eastern Europe;Strawberries;Production;tonnes;519701.0
46257;Eastern Europe;String beans;Production;tonnes;57445.0
46260;Eastern Europe;Sugar beet;Production;tonnes;96273996.0
46265;Eastern Europe;Sunflower seed;Production;tonnes;30791638.0
46268;Eastern Europe;Tea;Production;tonnes;554.0
46271;Eastern Europe;Tobacco, unmanufactured;Production;tonnes;56723.0
46274;Eastern Europe;Tomatoes;Production;tonnes;7225839.0
46277;Eastern Europe;Triticale;Production;tonnes;8393319.0
46281;Eastern Europe;Vegetables, fresh nes;Production;tonnes;4414492.0
46284;Eastern Europe;Vegetables, leguminous nes;Production;tonnes;22965.0
46287;Eastern Europe;Vetches;Production;tonnes;280165.0
46290;Eastern Europe;Walnuts, with shell;Production;tonnes;204943.0
46293;Eastern Europe;Watermelons;Production;tonnes;3007813.0
46296;Eastern Europe;Wheat;Production;tonnes;155650904.0
46299;Eastern Europe;Cereals (Rice Milled Eqv);Production;tonnes;295910356.0
46302;Eastern Europe;Cereals, Total;Production;tonnes;296298200.0
46305;Eastern Europe;Citrus Fruit, Total;Production;tonnes;84.0
46308;Eastern Europe;Coarse Grain, Total;Production;tonnes;139482599.0
46314;Eastern Europe;Fruit Primary;Production;tonnes;17877523.0
46317;Eastern Europe;Oilcrops;Production;tonnes;52030412.0
46326;Eastern Europe;Pulses, Total;Production;tonnes;7343790.0
46329;Eastern Europe;Roots and Tubers, Total;Production;tonnes;64285628.0
46332;Eastern Europe;Treenuts, Total;Production;tonnes;235430.0
46335;Eastern Europe;Vegetables Primary;Production;tonnes;36571749.0
46338;Northern Europe;Anise, badian, fennel, coriander;Production;tonnes;4546.0
46341;Northern Europe;Apples;Production;tonnes;628327.0
46344;Northern Europe;Artichokes;Production;tonnes;110.0
46347;Northern Europe;Asparagus;Production;tonnes;5840.0
46350;Northern Europe;Barley;Production;tonnes;17530015.0
46353;Northern Europe;Beans, dry;Production;tonnes;483632.0
46356;Northern Europe;Beans, green;Production;tonnes;23073.0
46359;Northern Europe;Berries nes;Production;tonnes;18428.0
46362;Northern Europe;Blueberries;Production;tonnes;590.0
46365;Northern Europe;Broad beans, horse beans, dry;Production;tonnes;880100.0
46368;Northern Europe;Buckwheat;Production;tonnes;73706.0
46371;Northern Europe;Cabbages and other brassicas;Production;tonnes;566408.0
46374;Northern Europe;Carrots and turnips;Production;tonnes;1456590.0
46377;Northern Europe;Cauliflowers and broccoli;Production;tonnes;204706.0
46380;Northern Europe;Cereals nes;Production;tonnes;4794.0
46383;Northern Europe;Cherries;Production;tonnes;8631.0
46386;Northern Europe;Cherries, sour;Production;tonnes;3562.0
46390;Northern Europe;Chick peas;Production;tonnes;0.0
46393;Northern Europe;Chillies and peppers, green;Production;tonnes;21926.0
46396;Northern Europe;Cranberries;Production;tonnes;364.0
46399;Northern Europe;Cucumbers and gherkins;Production;tonnes;215333.0
46402;Northern Europe;Currants;Production;tonnes;21224.0
46405;Northern Europe;Eggplants (aubergines);Production;tonnes;2300.0
46408;Northern Europe;Flax fibre and tow;Production;tonnes;13114.0
46411;Northern Europe;Fruit, fresh nes;Production;tonnes;9073.0
46414;Northern Europe;Fruit, stone nes;Production;tonnes;175.0
46417;Northern Europe;Garlic;Production;tonnes;3285.0
46420;Northern Europe;Gooseberries;Production;tonnes;2341.0
46423;Northern Europe;Grain, mixed;Production;tonnes;149643.0
46428;Northern Europe;Grapes;Production;tonnes;576.0
46431;Northern Europe;Hazelnuts, with shell;Production;tonnes;4.0
46437;Northern Europe;Hops;Production;tonnes;815.0
46440;Northern Europe;Leeks, other alliaceous vegetables;Production;tonnes;62231.0
46443;Northern Europe;Lettuce and chicory;Production;tonnes;228924.0
46446;Northern Europe;Linseed;Production;tonnes;55072.0
46449;Northern Europe;Lupins;Production;tonnes;3945.0
46452;Northern Europe;Maize;Production;tonnes;95874.0
46455;Northern Europe;Maize, green;Production;tonnes;156.0
46465;Northern Europe;Mushrooms and truffles;Production;tonnes;185915.0
46468;Northern Europe;Mustard seed;Production;tonnes;522.0
46471;Northern Europe;Oats;Production;tonnes;3822521.0
46472;Northern Europe;Oil, palm;Production;tonnes;0.0
46475;Northern Europe;Oilseeds nes;Production;tonnes;7748.0
46478;Northern Europe;Onions, dry;Production;tonnes;582956.0
46481;Northern Europe;Onions, shallots, green;Production;tonnes;41930.0
46484;Northern Europe;Pears;Production;tonnes;37385.0
46487;Northern Europe;Peas, dry;Production;tonnes;810394.0
46490;Northern Europe;Peas, green;Production;tonnes;165623.0
46493;Northern Europe;Plums and sloes;Production;tonnes;11201.0
46499;Northern Europe;Potatoes;Production;tonnes;11328303.0
46502;Northern Europe;Pulses nes;Production;tonnes;369367.0
46505;Northern Europe;Pumpkins, squash and gourds;Production;tonnes;6541.0
46508;Northern Europe;Quinces;Production;tonnes;641.0
46513;Northern Europe;Rapeseed;Production;tonnes;4450288.0
46516;Northern Europe;Raspberries;Production;tonnes;23669.0
46519;Northern Europe;Roots and tubers nes;Production;tonnes;0.0
46522;Northern Europe;Rye;Production;tonnes;1324842.0
46527;Northern Europe;Spinach;Production;tonnes;2992.0
46530;Northern Europe;Strawberries;Production;tonnes;184045.0
46533;Northern Europe;Sugar beet;Production;tonnes;14798347.0
46539;Northern Europe;Tomatoes;Production;tonnes;192535.0
46542;Northern Europe;Triticale;Production;tonnes;562451.0
46545;Northern Europe;Vegetables, fresh nes;Production;tonnes;536742.0
46548;Northern Europe;Vegetables, leguminous nes;Production;tonnes;9142.0
46551;Northern Europe;Vetches;Production;tonnes;821.0
46554;Northern Europe;Wheat;Production;tonnes;31623135.0
46557;Northern Europe;Cereals (Rice Milled Eqv);Production;tonnes;55186981.0
46560;Northern Europe;Cereals, Total;Production;tonnes;55186981.0
46565;Northern Europe;Coarse Grain, Total;Production;tonnes;23563846.0
46571;Northern Europe;Fruit Primary;Production;tonnes;950232.0
46574;Northern Europe;Oilcrops;Production;tonnes;4513630.0
46583;Northern Europe;Pulses, Total;Production;tonnes;2548259.0
46586;Northern Europe;Roots and Tubers, Total;Production;tonnes;11328303.0
46589;Northern Europe;Treenuts, Total;Production;tonnes;4.0
46592;Northern Europe;Vegetables Primary;Production;tonnes;4515258.0
46597;Southern Europe;Almonds, with shell;Production;tonnes;401883.0
46600;Southern Europe;Anise, badian, fennel, coriander;Production;tonnes;9489.0
46603;Southern Europe;Apples;Production;tonnes;3799321.0
46606;Southern Europe;Apricots;Production;tonnes;600685.0
46609;Southern Europe;Artichokes;Production;tonnes;624148.0
46612;Southern Europe;Asparagus;Production;tonnes;123365.0
46615;Southern Europe;Avocados;Production;tonnes;95743.0
46618;Southern Europe;Bananas;Production;tonnes;451910.0
46621;Southern Europe;Barley;Production;tonnes;8048150.0
46627;Southern Europe;Beans, dry;Production;tonnes;103237.0
46630;Southern Europe;Beans, green;Production;tonnes;433231.0
46633;Southern Europe;Berries nes;Production;tonnes;48886.0
46636;Southern Europe;Blueberries;Production;tonnes;46866.0
46639;Southern Europe;Broad beans, horse beans, dry;Production;tonnes;146803.0
46642;Southern Europe;Buckwheat;Production;tonnes;4720.0
46645;Southern Europe;Cabbages and other brassicas;Production;tonnes;1335180.0
46648;Southern Europe;Canary seed;Production;tonnes;299.0
46651;Southern Europe;Carobs;Production;tonnes;84220.0
46654;Southern Europe;Carrots and turnips;Production;tonnes;1165051.0
46660;Southern Europe;Cauliflowers and broccoli;Production;tonnes;1188842.0
46663;Southern Europe;Cereals nes;Production;tonnes;166343.0
46666;Southern Europe;Cherries;Production;tonnes;396492.0
46669;Southern Europe;Cherries, sour;Production;tonnes;136693.0
46672;Southern Europe;Chestnut;Production;tonnes;137070.0
46675;Southern Europe;Chick peas;Production;tonnes;115359.0
46678;Southern Europe;Chicory roots;Production;tonnes;10634.0
46681;Southern Europe;Chillies and peppers, dry;Production;tonnes;42141.0
46684;Southern Europe;Chillies and peppers, green;Production;tonnes;2180796.0
46689;Southern Europe;Cotton lint;Production;tonnes;370452.0
46690;Southern Europe;Cottonseed;Production;tonnes;494101.0
46693;Southern Europe;Cow peas, dry;Production;tonnes;26861.0
46696;Southern Europe;Cranberries;Production;tonnes;318.0
46699;Southern Europe;Cucumbers and gherkins;Production;tonnes;1111858.0
46702;Southern Europe;Currants;Production;tonnes;1784.0
46705;Southern Europe;Dates;Production;tonnes;14826.0
46708;Southern Europe;Eggplants (aubergines);Production;tonnes;599947.0
46711;Southern Europe;Figs;Production;tonnes;101227.0
46714;Southern Europe;Flax fibre and tow;Production;tonnes;2550.0
46717;Southern Europe;Fruit, citrus nes;Production;tonnes;23143.0
46720;Southern Europe;Fruit, fresh nes;Production;tonnes;334502.0
46723;Southern Europe;Fruit, stone nes;Production;tonnes;11045.0
46726;Southern Europe;Fruit, tropical fresh nes;Production;tonnes;163271.0
46729;Southern Europe;Garlic;Production;tonnes;348835.0
46732;Southern Europe;Gooseberries;Production;tonnes;36.0
46735;Southern Europe;Grain, mixed;Production;tonnes;34726.0
46738;Southern Europe;Grapefruit (inc. pomelos);Production;tonnes;88519.0
46741;Southern Europe;Grapes;Production;tonnes;15061751.0
46744;Southern Europe;Groundnuts, with shell;Production;tonnes;5228.0
46747;Southern Europe;Hazelnuts, with shell;Production;tonnes;148383.0
46750;Southern Europe;Hemp tow waste;Production;tonnes;3464.0
46753;Southern Europe;Hempseed;Production;tonnes;846.0
46756;Southern Europe;Hops;Production;tonnes;4969.0
46759;Southern Europe;Kiwi fruit;Production;tonnes;801111.0
46762;Southern Europe;Leeks, other alliaceous vegetables;Production;tonnes;166769.0
46765;Southern Europe;Lemons and limes;Production;tonnes;1438938.0
46768;Southern Europe;Lentils;Production;tonnes;41961.0
46771;Southern Europe;Lettuce and chicory;Production;tonnes;1886716.0
46774;Southern Europe;Linseed;Production;tonnes;2011.0
46777;Southern Europe;Lupins;Production;tonnes;26355.0
46780;Southern Europe;Maize;Production;tonnes;19097547.0
46783;Southern Europe;Maize, green;Production;tonnes;1501610.0
46788;Southern Europe;Melons, other (inc.cantaloupes);Production;tonnes;1441139.0
46791;Southern Europe;Melonseed;Production;tonnes;4499.0
46794;Southern Europe;Millet;Production;tonnes;2414.0
46797;Southern Europe;Mushrooms and truffles;Production;tonnes;256041.0
46800;Southern Europe;Mustard seed;Production;tonnes;2326.0
46803;Southern Europe;Nuts nes;Production;tonnes;14269.0
46806;Southern Europe;Oats;Production;tonnes;1437412.0
46810;Southern Europe;Oilseeds nes;Production;tonnes;123662.0
46813;Southern Europe;Okra;Production;tonnes;8023.0
46816;Southern Europe;Olives;Production;tonnes;13012972.0
46819;Southern Europe;Onions, dry;Production;tonnes;2241297.0
46822;Southern Europe;Onions, shallots, green;Production;tonnes;136910.0
46825;Southern Europe;Oranges;Production;tonnes;6045613.0
46828;Southern Europe;Peaches and nectarines;Production;tonnes;3860647.0
46831;Southern Europe;Pears;Production;tonnes;1532718.0
46834;Southern Europe;Peas, dry;Production;tonnes;242570.0
46837;Southern Europe;Peas, green;Production;tonnes;265417.0
46842;Southern Europe;Peppermint;Production;tonnes;80.0
46845;Southern Europe;Persimmons;Production;tonnes;455861.0
46848;Southern Europe;Pineapples;Production;tonnes;948.0
46851;Southern Europe;Pistachios;Production;tonnes;23254.0
46854;Southern Europe;Plums and sloes;Production;tonnes;914446.0
46857;Southern Europe;Poppy seed;Production;tonnes;15741.0
46860;Southern Europe;Potatoes;Production;tonnes;6225480.0
46863;Southern Europe;Pulses nes;Production;tonnes;74972.0
46866;Southern Europe;Pumpkins, squash and gourds;Production;tonnes;1329736.0
46868;Southern Europe;Pyrethrum, dried;Production;tonnes;303.0
46871;Southern Europe;Quinces;Production;tonnes;36495.0
46874;Southern Europe;Rapeseed;Production;tonnes;420011.0
46877;Southern Europe;Raspberries;Production;tonnes;196846.0
46880;Southern Europe;Rice, paddy;Production;tonnes;2885480.0
46883;Southern Europe;Roots and tubers nes;Production;tonnes;29140.0
46886;Southern Europe;Rye;Production;tonnes;231357.0
46889;Southern Europe;Safflower seed;Production;tonnes;5034.0
46892;Southern Europe;Seed cotton;Production;tonnes;969750.0
46895;Southern Europe;Sesame seed;Production;tonnes;977.0
46898;Southern Europe;Sorghum;Production;tonnes;279406.0
46901;Southern Europe;Soybeans;Production;tonnes;1721503.0
46904;Southern Europe;Spices nes;Production;tonnes;4895.0
46907;Southern Europe;Spinach;Production;tonnes;279241.0
46910;Southern Europe;Strawberries;Production;tonnes;625280.0
46913;Southern Europe;Sugar beet;Production;tonnes;9997986.0
46916;Southern Europe;Sugar cane;Production;tonnes;6600.0
46919;Southern Europe;Sunflower seed;Production;tonnes;1973884.0
46922;Southern Europe;Sweet potatoes;Production;tonnes;96155.0
46925;Southern Europe;Tangerines, mandarins, clementines, satsumas;Production;tonnes;2980543.0
46928;Southern Europe;Tea;Production;tonnes;178.0
46931;Southern Europe;Tobacco, unmanufactured;Production;tonnes;161862.0
46934;Southern Europe;Tomatoes;Production;tonnes;14440982.0
46937;Southern Europe;Triticale;Production;tonnes;744824.0
46942;Southern Europe;Vegetables, fresh nes;Production;tonnes;3263627.0
46945;Southern Europe;Vegetables, leguminous nes;Production;tonnes;138461.0
46948;Southern Europe;Vetches;Production;tonnes;119460.0
46951;Southern Europe;Walnuts, with shell;Production;tonnes;88924.0
46954;Southern Europe;Watermelons;Production;tonnes;2780349.0
46957;Southern Europe;Wheat;Production;tonnes;17145215.0
46960;Southern Europe;Yams;Production;tonnes;2328.0
46963;Southern Europe;Cereals (Rice Milled Eqv);Production;tonnes;49117027.0
